Vendor Name, Batch Number,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Pro Class
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,77,95.5,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,78,94.1,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,79,89.49,FUEL,01/12/2014,,Information and Communication Technology,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,80,88.03,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,81,86.09,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,82,81.67,FUEL,01/12/2014,,Technical And Service Support,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,83,76.22,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,84,71.48,FUEL,01/12/2014,,Command Units,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,85,70.84,FUEL,01/12/2014,,Operations Non Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,86,70.31,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,87,69.45,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,88,67.88,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,89,64.97,FUEL,01/12/2014,,Operational Procedures,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,90,64.52,FUEL,01/12/2014,,CBRN RRT,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,91,59.61,FUEL,01/12/2014,,Command Units,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,92,59.18,FUEL,01/12/2014,,Command Units,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,93,58.42,FUEL,01/12/2014,,LIFE - LFB Funded,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,94,57.75,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,95,55.91,FUEL,01/12/2014,,Command Units,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,96,47.24,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,97,44.76,FUEL,01/12/2014,,Technical And Service Support,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,98,38.67,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
ALLSTAR BUSINESS SOLUTIONS LTD,800055472,E2003831489,99,9.92,FUEL,01/12/2014,,Operations Fire Stations,Vehicle Management
W.C. EVANS & SONS (ENGS) LTD,261114G,E50635,1,"4,545.00",DEVELOPMENT  EXPENSES-CONTRACT,01/12/2014,"5,545.00",Technical and Service Support,"Works - Construction, R&M"
W.C. EVANS & SONS (ENGS) LTD,261114G,E50635,2,"1,000.00",DEVELOPMENT  EXPENSES-CONTRACT,01/12/2014,,Technical and Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,251114E,F00050980,1,"1,031.94",STRATEGIC (CYCLICAL),01/12/2014,"1,031.94",Technical And Service Support,"Works - Construction, R&M"
HALL FUELS,171114C,I07149868,1,"1,172.56",FUEL,01/12/2014,"1,172.56",Operations Fire Stations,Vehicle Management
HALL FUELS,201114E,I07154846,1,"2,538.00",FUEL,01/12/2014,"2,538.00",Operations Fire Stations,Vehicle Management
INTUITIVE SYSTEMS AND NETWORKS,121114C,ISN00011676,1,"1,500.00",CONSULTANTS,01/12/2014,"1,500.00",Information and Communication Technology,Consultancy
JACKSON LIFT GROUP============,251114E,JS393771R,1,"1,182.00",STRATEGIC (CYCLICAL),01/12/2014,"1,182.00",Technical and Service Support,Facilities & Management S
RADIOCOMS SYSTEMS LIMITED=====,261114G,RSLSI14006430,1,"1,905.50",RADIO,01/12/2014,"6,870.50",Information and Communication Technology,ICT
RADIOCOMS SYSTEMS LIMITED=====,261114G,RSLSI14006430,2,"4,430.00",RADIO,01/12/2014,,Information and Communication Technology,ICT
RADIOCOMS SYSTEMS LIMITED=====,261114G,RSLSI14006430,3,10,RADIO,01/12/2014,,Information and Communication Technology,ICT
RADIOCOMS SYSTEMS LIMITED=====,261114G,RSLSI14006430,4,525,RADIO,01/12/2014,,Information and Communication Technology,ICT
SUTTON & EAST SURREY WATER PLC,261114G,SI032517,1,244,CURRENT HYDRANT COSTS,01/12/2014,364,Operational Resilience,Utilities
SUTTON & EAST SURREY WATER PLC,261114G,SI032517,2,120,CURRENT HYDRANT COSTS,01/12/2014,,Operational Resilience,Utilities
SUTTON & EAST SURREY WATER PLC,251114E,SI032520,1,"1,152.00",CURRENT HYDRANT COSTS,01/12/2014,"1,152.00",Operational Resilience,Utilities
COMPUTER PEOPLE===============,191114C,T16380/00,1,"2,500.00",ADVERTISING,01/12/2014,"2,500.00",Information and Communication Technology,Human Resources
THOMPSONS SOLICITORS==========,140890,9123,2,"7,000.00",CLAIMANT COSTS AGREED,03/12/2014,"7,000.00",Legal & Democratic Services,Legal Services
THE LAW SOCIETY===============,140890,LEXCEL2015,1,257.5,PROFESSIONAL FEES GENERAL,03/12/2014,257.5,Legal & Democratic Services,Human Resources
WOLF SAFETY LAMP CO LTD=======,011214C,25446,1,"5,160.00",GENERAL CONSUMABLES,04/12/2014,"12,945.00",Procurement,Fire & Rescue
WOLF SAFETY LAMP CO LTD=======,011214C,25446,2,"7,785.00",GENERAL CONSUMABLES,04/12/2014,,Procurement,Fire & Rescue
ADVANCED FURNITURE============,191114C,65572,1,675,OFFICE FURNITURE,04/12/2014,675,Operations Fire Stations,Furniture
ADVANCED FURNITURE============,211114C,65573,1,945,OFFICE FURNITURE,04/12/2014,945,Operations Fire Stations,Furniture
ADVANCED FURNITURE============,181114E,65595,1,540,OFFICE FURNITURE,04/12/2014,540,Operations Fire Stations,Furniture
ADVANCED FURNITURE============,211114C,65604,1,675,PURCHASES-FURNITURE,04/12/2014,675,Property PFI,Furniture
ADVANCED FURNITURE============,211114C,65605,1,540,PURCHASES-FURNITURE,04/12/2014,540,Property PFI,Furniture
FIRE PREVENTION PRODUCTS LTD==,271114C,87781,1,"1,057.95",OPERATIONAL EQUIP-PURCHASE,04/12/2014,"1,057.95",Community Safety Delivery,Fire & Rescue
AIRWAVE SOLUTIONS LTD=========,241114E,0941000028-007,1,128.4,ACQUISITIONS,04/12/2014,"3,027.90",Information and Communication Technology,ICT
AIRWAVE SOLUTIONS LTD=========,241114E,0941000028-007,2,12,ACQUISITIONS,04/12/2014,,Information and Communication Technology,ICT
AIRWAVE SOLUTIONS LTD=========,241114E,0941000028-007,3,693,ACQUISITIONS,04/12/2014,,Information and Communication Technology,ICT
AIRWAVE SOLUTIONS LTD=========,241114E,0941000028-007,4,"2,194.50",ACQUISITIONS,04/12/2014,,Information and Communication Technology,ICT
AFFINITY WATER,281114C,101041163,1,510,CURRENT HYDRANT COSTS,04/12/2014,510,Operational Resilience,Utilities
ORBISON PRODUCTS LTD==========,281114C,104945,1,"4,308.00",RADIO,04/12/2014,"8,412.00",Information and Communication Technology,Information Communication
ORBISON PRODUCTS LTD==========,281114C,104945,2,"4,104.00",RADIO,04/12/2014,,Information and Communication Technology,Information Communication
*SPRUE SAFETY PRODUCTS LTD====,271114C,1067909,1,"1,600.00",FIRE DETECTORS,04/12/2014,"1,600.00",Operations Non Fire Stations,Health & Safety
*SPRUE SAFETY PRODUCTS LTD====,271114C,1067912,1,"1,200.00",FIRE DETECTORS,04/12/2014,"1,200.00",Operations Non Fire Stations,Health & Safety
*SPRUE SAFETY PRODUCTS LTD====,271114C,1067913,1,"1,320.00",FIRE DETECTORS,04/12/2014,"1,320.00",Operations Non Fire Stations,Health & Safety
*SPRUE SAFETY PRODUCTS LTD====,271114C,1067914,1,"1,236.00",FIRE DETECTORS,04/12/2014,"1,236.00",Operations Non Fire Stations,Health & Safety
*SPRUE SAFETY PRODUCTS LTD====,271114C,1067923,1,741.6,FIRE DETECTORS,04/12/2014,741.6,Operations Non Fire Stations,Health & Safety
INFOR (UNITED KINGDOM) LIMITED,281114C,11408283-GB04G,1,"1,070.03",MAINTENANCE & SUPPORT,04/12/2014,"2,240.64",Information and Communication Technology,ICT
INFOR (UNITED KINGDOM) LIMITED,281114C,11408283-GB04G,2,0.35,MAINTENANCE & SUPPORT,04/12/2014,,Information and Communication Technology,ICT
INFOR (UNITED KINGDOM) LIMITED,281114C,11408283-GB04G,3,29.3,MAINTENANCE & SUPPORT,04/12/2014,,Information and Communication Technology,ICT
INFOR (UNITED KINGDOM) LIMITED,281114C,11408283-GB04G,4,"1,140.96",MAINTENANCE & SUPPORT,04/12/2014,,Information and Communication Technology,ICT
INFOR (UNITED KINGDOM) LIMITED,281114C,11410817-GB04G,1,"4,280.96",CONSULTANTS,04/12/2014,"4,310.26",Information and Communication Technology,ICT
INFOR (UNITED KINGDOM) LIMITED,281114C,11410817-GB04G,2,29.3,CONSULTANTS,04/12/2014,,Information and Communication Technology,ICT
REAM CONTRACTS LTD,011214C,11630,1,"37,869.37",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,"37,869.37",Technical and Service Support,Building Constr Materials
SILVERSANDS LIMITED===========,281114C,121501,1,950,MAINTENANCE & SUPPORT,04/12/2014,950,Information and Communication Technology,ICT
OPERATIONAL RESEARCH IN HEALTH,011214C,121Y/LFA1/2,1,"7,450.00",CONSULTANTS,04/12/2014,"7,450.00",Strategy & Performance,Consultancy
RME SERVICES LIMITED,011214C,125809,1,"1,342.57",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,"1,342.57",Technical and Service Support,"Works - Construction, R&M"
PRICEWATERHOUSECOOPERS LLP====,140879,1354275025,1,"2,500.00",PROFESSIONAL DEVELOPMENT,04/12/2014,"2,500.00",Finance Services,Consultancy
BRITISH COMPUTER SOCIETY======,171114C,1380017,1,131.25,MAINTENANCE & SUPPORT,04/12/2014,386.25,Information and Communication Technology,Information Communication
BRITISH COMPUTER SOCIETY======,171114C,1380017,2,97.5,MAINTENANCE & SUPPORT,04/12/2014,,Information and Communication Technology,Information Communication
BRITISH COMPUTER SOCIETY======,171114C,1380017,3,97.5,MAINTENANCE & SUPPORT,04/12/2014,,Information and Communication Technology,Information Communication
BRITISH COMPUTER SOCIETY======,171114C,1380017,4,60,MAINTENANCE & SUPPORT,04/12/2014,,Information and Communication Technology,Information Communication
PALM EQUIPMENT INTERNATIONAL L,281114C,14007705,1,251.86,OPERATIONAL EQUIP-PURCHASE,04/12/2014,251.86,Operational Procedures,Fire & Rescue
BUREAU VERITAS HS&E LTD=======,211114C,14018401,1,"96,450.00",SCIENTIFIC SERVICES,04/12/2014,"96,450.00",Procurement,Environmental Services
AUTODATA LTD==================,181114E,164631,1,"26,108.00",MAINTENANCE & SUPPORT,04/12/2014,"26,108.00",Information and Communication Technology,ICT
HARRIS INSTALLATION SERVICES,011214C,16945,1,"2,384.82",REMOVALS,04/12/2014,"2,384.82",Technical And Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,1,"8,121.75",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,"87,964.29",Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,2,"2,437.59",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,3,"1,460.45",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,4,"1,136.59",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,5,"20,581.65",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,6,"6,352.97",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,7,"4,165.83",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,8,"3,860.33",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,9,"4,702.62",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,10,"3,705.81",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,11,"7,568.94",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,12,660.15,DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,13,"19,417.78",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
MITIE TECH FACILITIES MNGT LT,011214C,210934278,14,"3,791.83",DEVELOPMENT  EXPENSES-CONTRACT,04/12/2014,,Technical and Service Support,Facilities & Management S
PSYCHOLOGICAL CONSULTANCY LTD,171114C,21111,1,825,ASSESSMENTS,04/12/2014,825,HR Excluding Secondments,Human Resources
ASPECTS=======================,281114C,214384,1,"4,858.73",REFRESHMENTS,04/12/2014,"4,858.73",Communications,Catering
ASPECTS=======================,271114C,214386,1,520,REFRESHMENTS,04/12/2014,520,Technical And Service Support,Catering
REGENT OFFICE CARE LTD========,281114C,21579,1,161.76,STRATEGIC (CYCLICAL),04/12/2014,"6,987.99",Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,2,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,3,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,4,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,5,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,6,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,7,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,8,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,9,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,10,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,11,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,12,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,13,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,14,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,15,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,16,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,17,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,18,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,19,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,20,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,21,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,22,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,23,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,24,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,25,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,26,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,27,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,28,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,29,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,30,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,31,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,32,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,33,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,34,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,35,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,36,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,37,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,38,161.76,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
REGENT OFFICE CARE LTD========,281114C,21579,39,194.11,STRATEGIC (CYCLICAL),04/12/2014,,Technical and Service Support,Cleaning & Janitorial
ARKAS LIMITED=================,271114C,25898,1,428.5,STRATEGIC (CYCLICAL),04/12/2014,"1,530.44",Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25898,2,357.52,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25898,3,530.42,TACTICAL DAY TO DAY,04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25898,4,214,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25900,1,197.5,STRATEGIC (CYCLICAL),04/12/2014,793.3,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25900,2,197.5,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25900,3,197.5,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25900,4,200.8,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25905,1,197.5,STRATEGIC (CYCLICAL),04/12/2014,790,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25905,2,197.5,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25905,3,181,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,25905,4,214,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,26012,1,164.5,STRATEGIC (CYCLICAL),04/12/2014,"1,667.61",Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,271114C,26012,2,368.56,STRATEGIC (CYCLICAL),04/12/2014,,Technical And Service Support,"Works - Construction, R&M"
