 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass,
800125296,ENGIE,1800047041,88,125.73,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,89,95.95,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,90,130.84,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,91,62.86,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,92,190.01,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,93,208.55,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,94,62.86,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,95,33.09,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,96,125.02,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,97,164.45,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,98,206.51,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,99,92.09,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,100,33.09,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,101,190.01,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,102,130.39,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,103,55.73,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,104,34.91,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,105,51.70,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125296,ENGIE,1800047041,106,125.80,REACTIVE MEP,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,1,83.58,REACTIVE BUILDING FABRIC,04/02/19,"5,421.47",Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,2,"1,026.92",REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,3,404.77,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,4,75.11,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,5,66.17,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,6,16.20,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,7,113.70,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,8,26.47,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,9,18.87,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,10,44.51,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,11,812.54,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,12,154.00,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,13,22.18,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,14,60.55,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,15,53.40,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,16,54.05,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,17,69.22,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,18,759.26,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,19,46.29,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,20,95.63,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,21,54.49,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,22,123.52,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,23,50.49,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,24,35.73,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,25,64.08,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,26,66.17,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,27,194.28,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,28,47.14,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,29,92.47,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,30,53.89,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,31,44.53,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,32,40.46,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,33,195.15,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,34,51.50,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,35,49.02,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,36,67.26,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,37,70.81,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125297,ENGIE,1800047042,38,117.06,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
210119K,NISBETS,18257139,1,512.88,CATERING EQUIPMENT,04/02/19,515.56,Fire Stations (South West),Catering,
210119K,NISBETS,18257139,2,1.34,CATERING EQUIPMENT,04/02/19,,Fire Stations (South West),Catering,
210119K,NISBETS,18257139,3,1.34,CATERING EQUIPMENT,04/02/19,,Fire Stations (South West),Catering,
300119K,ELLE MEDIA GROUP,18459,1,995.00,GENERAL CONSUMABLES,04/02/19,995.00,Procurement,Emergency Services,
280119V,BUREAU VERITAS,19000350,1,"102,565.46",SCIENTIFIC SERVICES,04/02/19,"102,565.46",Procurement,Environmental Services,
300119K,HAVENS PSYCHOLOGICAL SERVICE,2010090,1,800.00,PROFESSIONAL DEVELOPMENT,04/02/19,800.00,Training and Professional Development,Human Resources,
300119K,STITCHTECH LIMITED,220971/220998/00690,1,58.00,UNIFORMS - POMS,04/02/19,492.20,Procurement,Clothing,
300119K,STITCHTECH LIMITED,220971/220998/00690,2,100.80,UNIFORMS - POMS,04/02/19,,Procurement,Clothing,
300119K,STITCHTECH LIMITED,220971/220998/00690,3,206.00,UNIFORMS - POMS,04/02/19,,Procurement,Clothing,
300119K,STITCHTECH LIMITED,220971/220998/00690,4,127.40,UNIFORMS - POMS,04/02/19,,Procurement,Clothing,
180119G,REAM CONTRACTS LTD,23074,1,613.72,REACTIVE SMALL WORKS AND PROJ,04/02/19,613.72,Technical and Service Support,Works - Construction,
220119K,REAM CONTRACTS LTD,23091,1,"3,900.00",REACTIVE SMALL WORKS AND PROJ,04/02/19,"3,900.00",Technical and Service Support,Works - Construction,
240119G,KARINA BEASLEY LTD T/A GABRIEL,26535,1,"1,495.00",FRS STAFF AGENCY,04/02/19,"1,495.00",Communications,Human Resources,
800125513,CLOSE BROTHERS RAIL LTD,28203A,1,838.58,REACTIVE BUILDING FABRIC,04/02/19,"12,024.06",Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,2,68.72,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,3,361.12,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,4,149.72,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,5,509.76,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,6,103.09,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,7,165.60,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,8,648.84,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,9,107.85,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,10,130.58,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,11,256.33,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,12,48.75,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,13,151.20,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,14,114.72,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,15,205.98,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,16,544.61,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,17,175.58,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,18,89.34,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,19,122.24,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,20,43.69,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,21,69.71,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,22,207.65,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,23,70.64,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,24,115.00,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,25,34.36,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,26,133.97,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,27,40.62,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,28,74.86,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,29,26.02,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,30,84.78,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,31,24.38,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,32,43.94,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,33,60.38,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,34,150.71,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,35,141.14,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,36,74.37,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,37,20.62,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,38,242.50,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,39,115.30,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,40,34.36,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,41,46.02,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,42,80.41,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,43,41.24,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,44,13.74,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,45,118.40,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,46,27.49,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,47,20.62,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,48,115.00,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,49,472.10,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,50,52.04,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,51,52.04,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,52,120.00,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,53,320.70,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,54,196.33,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,55,31.90,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,56,55.96,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,57,113.40,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,58,34.36,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,59,40.07,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,60,34.36,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,61,118.04,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,62,106.15,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,63,41.24,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,64,23.32,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
800125513,CLOSE BROTHERS RAIL LTD,28203A,65,105.54,REACTIVE BUILDING FABRIC,04/02/19,,Technical and Service Support,Works - Construction,
