Order Number,Line Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
PSP/20845,3,2/9/16,5271.00,LISTED PLANNING APPLICATION FOR THE INSTALLATION OF PUBLIC,MERTON LOC-PROPERTY ORDER ONLY,AECOM INFRASTRUCTURE &,1.00,"1,757.00","1,757.00",,
PSP/20845,1,2/9/16,5271.00,LISTED PLANNING APPLICATION FOR THE INSTALLATION OF PUBLIC,PROPERTY SERVICES (3 US),AECOM INFRASTRUCTURE &,1.00,"1,757.00","1,757.00",,
PSP/20849,1,2/11/16,5947.00,SHOWER WORKS - SOUTHALL FS,SOUTHALL FIRE STATION,B NOKES CONTRACTS LTD,"5,947.00",1.00,"5,947.00",PSP/20849,"5,947.00"
PSP/20860,1,2/11/16,8480.00,WATCH ROOM REFURBISHMENT - ENFIELD FS,ENFIELD FIRE STATION,B NOKES CONTRACTS LTD,"8,480.00",1.00,"8,480.00",PSP/20860,"8,480.00"
PSP/20861,1,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- LAMBETH,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,PSP/20861,"5,805.00"
PSP/20861,2,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- CHINGFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,3,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- FINCHLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,580.00,1.00,580.00,,
PSP/20861,4,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- FULHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,5,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- HARROW FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,345.00,1.00,345.00,,
PSP/20861,6,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- HENDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,7,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- HOMERTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,580.00,1.00,580.00,,
PSP/20861,8,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- HORNCHURCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,245.00,1.00,245.00,,
PSP/20861,9,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- HORNSEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,10,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- ILFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,11,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- KENTISH TOWN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20861,12,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- LEWISHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20861,13,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- MILL HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,14,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- NEW CROSS FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,15,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- NORBURY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,187.50,1.00,187.50,,
PSP/20861,16,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- NORTHOLT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,17,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- ROMFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20861,18,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- SIDCUP FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,19,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- SOHO FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,242.50,1.00,242.50,,
PSP/20861,20,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- SOUTHALL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20861,21,2/12/16,5805.00,ASBESTOS MANAGEMENT CONSULTANCY- WHITECHAPEL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,225.00,1.00,225.00,,
PSP/20862,1,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- LAMBETH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,275.00,1.00,275.00,PSP/20862,"8,832.50"
PSP/20862,2,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- BARKING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,300.00,1.00,300.00,,
PSP/20862,3,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- BARNET FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20862,4,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- CLAPHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,927.50,1.00,927.50,,
PSP/20862,5,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- CROYDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,390.00,1.00,390.00,,
PSP/20862,6,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- DEPTFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20862,7,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- EDMONTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,152.50,1.00,152.50,,
PSP/20862,8,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- EUSTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20862,9,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- FULHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20862,10,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- HENDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,103.75,1.00,103.75,,
PSP/20862,11,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20862,12,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- HILLINGDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,110.00,1.00,110.00,,
PSP/20862,13,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- HOMERTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20862,14,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY-  HORNSEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20862,15,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- LEE GREEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20862,16,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- LEWISHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,401.25,1.00,401.25,,
PSP/20862,17,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- LEYTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20862,18,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- MILL HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,110.00,1.00,110.00,,
PSP/20862,19,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- NEW MALDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,208.75,1.00,208.75,,
PSP/20862,20,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- NORBURY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20862,21,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- PECKHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20862,22,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- PLUMSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20862,23,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- ROMFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,242.50,1.00,242.50,,
PSP/20862,24,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- PLUMSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,518.75,1.00,518.75,,
PSP/20862,25,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- SOHO FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,437.50,1.00,437.50,,
PSP/20862,26,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- SOUTHGATE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,110.00,1.00,110.00,,
PSP/20862,27,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- SOUTHALL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,545.00,1.00,545.00,,
PSP/20862,28,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- STOKE NEWINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,180.00,1.00,180.00,,
PSP/20862,29,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- TOOTING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,367.50,1.00,367.50,,
PSP/20862,30,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- TWICKENHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20862,31,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- WALLINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,110.00,1.00,110.00,,
PSP/20862,32,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- WEMBLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,110.00,1.00,110.00,,
PSP/20862,33,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- WEST HAMPSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,300.00,1.00,300.00,,
PSP/20862,34,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- HOURLY RATE,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,80.00,1.00,80.00,,
PSP/20862,35,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- TRAINING,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,815.00,1.00,815.00,,
PSP/20862,36,2/12/16,8832.50,ASBESTOS MANAGEMENT CONSULTANCY- ISLINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20863,1,2/12/16,8390.00,SPACE RATIONALISATION PROJECT,PROPERTY SERVICES (3 US),BDG WORKFUTURES LTD===========,1.00,"8,390.00","8,390.00",PSP/20863,"8,390.00"
PSP/20872,1,2/16/16,9220.00,SHOWER WORKS - LEYTON FS,LEYTON FIRE STATION,B NOKES CONTRACTS LTD,"9,220.00",1.00,"9,220.00",PSP/20872,"9,220.00"
PSP/20880,1,2/18/16,9247.96,BOARDING OF UPPER LEVELS - LAMBETH REARBLOCK,PROPERTY SERVICES (3 US),MOOLANDS LTD,"9,247.96",1.00,"9,247.96",PSP/20880,"9,247.96"
PSP/20881,1,2/18/16,8645.53,EMERGENCY WORKS TO SECURE SITE - LAMBETH REARBLOCK,PROPERTY SERVICES (3 US),MOOLANDS LTD,"8,645.53",1.00,"8,645.53",PSP/20881,"8,645.53"
PSP/20882,1,2/18/16,9765.00,WORKS TO CLEAR DEBRIS FROM SITE  - LAMBETH REARBLOCK,PROPERTY SERVICES (3 US),MOOLANDS LTD,"9,765.00",1.00,"9,765.00",PSP/20882,"9,765.00"
PSP/20885,1,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - RICHMOND FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,88.00,1.00,88.00,PSP/20885,"6,570.70"
PSP/20885,2,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,242.00,1.00,242.00,,
PSP/20885,3,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - SIDCUP FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,95.70,1.00,95.70,,
PSP/20885,4,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,143.32,1.00,143.32,,
PSP/20885,5,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - CROYDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,594.00,1.00,594.00,,
PSP/20885,6,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - PLUMSTEAD FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,176.00,1.00,176.00,,
PSP/20885,7,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - RICHMOND FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,217.55,1.00,217.55,,
PSP/20885,8,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,91.49,1.00,91.49,,
PSP/20885,9,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - FOREST HILL FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,166.59,1.00,166.59,,
PSP/20885,10,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,141.38,1.00,141.38,,
PSP/20885,11,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - BATTERSEA FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,139.82,1.00,139.82,,
PSP/20885,12,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - GREENWICH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,302.58,1.00,302.58,,
PSP/20885,13,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - WANDSWORTH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,364.15,1.00,364.15,,
PSP/20885,14,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,149.36,1.00,149.36,,
PSP/20885,15,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - SIDCUP FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,41.99,1.00,41.99,,
PSP/20885,16,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,116.51,1.00,116.51,,
PSP/20885,17,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - BRIXTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,88.00,1.00,88.00,,
PSP/20885,18,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - FOREST HILL FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,290.81,1.00,290.81,,
PSP/20885,19,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - STC,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,99.71,1.00,99.71,,
PSP/20885,20,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - ADDINGTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,184.75,1.00,184.75,,
PSP/20885,21,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - BRIXTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,82.50,1.00,82.50,,
PSP/20885,22,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - NEW MALDEN FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,43.42,1.00,43.42,,
PSP/20885,23,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - CROYDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,50.39,1.00,50.39,,
PSP/20885,24,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,100.77,1.00,100.77,,
PSP/20885,25,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,134.36,1.00,134.36,,
PSP/20885,26,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - PECKHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,75.58,1.00,75.58,,
PSP/20885,27,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,195.42,1.00,195.42,,
PSP/20885,28,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - CROYDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,139.70,1.00,139.70,,
PSP/20885,29,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - BIGGIN HILL FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,75.58,1.00,75.58,,
PSP/20885,30,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,335.90,1.00,335.90,,
PSP/20885,31,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,517.00,1.00,517.00,,
PSP/20885,32,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - WIMBLEDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,262.82,1.00,262.82,,
PSP/20885,33,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - PLUMSTEAD FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,41.99,1.00,41.99,,
PSP/20885,34,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - BROMLEY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,83.83,1.00,83.83,,
PSP/20885,35,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - LEWISHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,50.39,1.00,50.39,,
PSP/20885,36,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - WIMBLEDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,69.07,1.00,69.07,,
PSP/20885,37,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - TOOTING FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,67.18,1.00,67.18,,
PSP/20885,38,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - BROMLEY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,88.00,1.00,88.00,,
PSP/20885,39,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - LEE GREEN FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,16.80,1.00,16.80,,
PSP/20885,40,2/18/16,6570.70,MTC VARIABLE WORKS - NOV 2015 - STC,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,406.29,1.00,406.29,,
PSP/20887,1,2/19/16,8350.00,INTERCEPTOR MAINTENANCE - NORBURY FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",PSP/20887,"8,350.00"
PSP/20887,2,2/19/16,8350.00,INTERCEPTOR MAINTENANCE - SUTTON FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20887,3,2/19/16,8350.00,INTERCEPTOR MAINTENANCE - SOUTHGATE FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20887,4,2/19/16,8350.00,INTERCEPTOR MAINTENANCE - RUISLIP FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20887,5,2/19/16,8350.00,INTERCEPTOR MAINTENANCE - ILFORD FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20891,1,2/22/16,6336.00,PFI PROPERTY,PROPERTY SERVICES (3 US),VIGILANCE PROPERTIES,1.00,"4,320.00","4,320.00",PSP/20891,"6,336.00"
PSP/20891,2,2/22/16,6336.00,PFI PROPERTY - INCREASED COSTS,PROPERTY SERVICES (3 US),VIGILANCE PROPERTIES,1.00,"2,016.00","2,016.00",,
PSP/20904,1,2/24/16,8413.50,CREW MANAGERS SHOWER ROOM - BETHNAL GREEN FS,BETHNAL GREEN FIRE STATION,B NOKES CONTRACTS LTD,"8,413.50",1.00,"8,413.50",PSP/20904,"8,413.50"
PSP/20910,1,2/26/16,6930.00,SHOWER REFURBISHMENT(6TH) - HAROLD HILL FS,HAROLD HILL FIRE STATION,B NOKES CONTRACTS LTD,"6,930.00",1.00,"6,930.00",PSP/20910,"6,930.00"
PSP/20917,1,2/29/16,5415.20,FIRE SAFETY WORKS - FULHAM FS,FULHAM FIRE STATION,SWEETT  UK LTD,1.00,"5,415.20","5,415.20",PSP/20917,"5,415.20"
PSP/20919,1,3/1/16,6844.50,CREW MANAGERS SHOWER WORKS - ROMFORD FS,ROMFORD FIRE STATION,B NOKES CONTRACTS LTD,"6,844.50",1.00,"6,844.50",PSP/20919,"6,844.50"
PSP/20924,2,3/3/16,8928.40,REPLACEMENT LEAD WORKS ROOF/CHIMNEY - LABOUR COSTS,HESTON FIRE STATION,REACTIVE ROOFING (UK) LIMITED,"1,050.00",1.00,"1,050.00",PSP/20924,"8,928.40"
PSP/20924,1,3/3/16,8928.40,REPLACEMENT LEAD WORKS ROOF/CHIMNEY - MATERIAL COSTS,MILL HILL FIRE STATION,REACTIVE ROOFING (UK) LIMITED,"4,059.00",1.00,"4,059.00",,
PSP/20924,3,3/3/16,8928.40,EXTRA WORKS SUPPLEMENTARY ORDER - MATERIAL COSTS,MILL HILL FIRE STATION,REACTIVE ROOFING (UK) LIMITED,"2,769.40",1.00,"2,769.40",,
PSP/20924,4,3/3/16,8928.40,EXTRA WORKS SUPPLEMENTARY ORDER - LABOUR COSTS,MILL HILL FIRE STATION,REACTIVE ROOFING (UK) LIMITED,"1,050.00",1.00,"1,050.00",,
PSP/20929,1,3/4/16,9861.00,DAMAGED APPLIANCE FLOOR AND FRONT PATIO AREA-FOREST HILL FS,FOREST HILL FIRE STATION,FAHEY BUILDERS LTD============,"9,861.00",1.00,"9,861.00",PSP/20929,"9,861.00"
PSP/20930,1,3/4/16,8390.00,REPAIR TO REAR AND SIDE WALL - EAST GREENWICH FS,E GREENWICH FIRE STATION,FAHEY BUILDERS LTD============,"8,390.00",1.00,"8,390.00",PSP/20930,"8,390.00"
PSP/20935,1,3/7/16,7740.00,PFI PROPERTY,PROPERTY SERVICES (3 US),VIGILANCE PROPERTIES,1.00,"4,320.00","4,320.00",PSP/20935,"7,740.00"
PSP/20935,2,3/7/16,7740.00,PFI PROPERTY - EXTRA COSTS,PROPERTY SERVICES (3 US),VIGILANCE PROPERTIES,1.00,"3,420.00","3,420.00",,
PSP/20940,1,3/7/16,6464.50,VARIOUS WORKS - MILL HILL FS,MILL HILL FIRE STATION,B NOKES CONTRACTS LTD,"6,464.50",1.00,"6,464.50",PSP/20940,"6,464.50"
PSP/20944,1,3/8/16,9987.82,CONTROLS UPGRADE FOR FLEXIBLE SPACE SYSTEM - UNION ST,UNION STREET HQ - FM,ADVANCED ERGONOMIC TECH LTD===,"9,987.82",1.00,"9,987.82",PSP/20944,"9,987.82"
PSP/20946,1,3/9/16,9638.00,VARIOUS WORKS - MILL HILL FS,MILL HILL FIRE STATION,B NOKES CONTRACTS LTD,"9,638.00",1.00,"9,638.00",PSP/20946,"9,638.00"
PSP/20947,1,3/9/16,5196.50,SHOWER NO ROOM 1 - LEYTON FS,LEYTON FIRE STATION,B NOKES CONTRACTS LTD,"5,196.50",1.00,"5,196.50",PSP/20947,"5,196.50"
PSP/20948,1,3/9/16,8408.00,VARIOUS WORKS - HENDON FS,HENDON FIRE STATION,B NOKES CONTRACTS LTD,"8,408.00",1.00,"8,408.00",PSP/20948,"8,408.00"
PSP/20950,1,3/9/16,7775.50,SHOWER WORKS- HENDON FS,HENDON FIRE STATION,B NOKES CONTRACTS LTD,"7,775.50",1.00,"7,775.50",PSP/20950,"7,775.50"
PSP/20951,1,3/9/16,9718.50,VARIOUS WORKS - FINCHLEY FS,FINCHLEY FIRE STATION,B NOKES CONTRACTS LTD,"9,718.50",1.00,"9,718.50",PSP/20951,"9,718.50"
PSP/20952,1,3/9/16,9313.00,VARIOUS WORKS - EALING FS,EALING FIRE STATION,B NOKES CONTRACTS LTD,"9,313.00",1.00,"9,313.00",PSP/20952,"9,313.00"
PSP/20954,1,3/10/16,6895.50,VARIOUS WORKS - EDMONTON FS,EDMONTON FIRE STATION,B NOKES CONTRACTS LTD,"6,895.50",1.00,"6,895.50",PSP/20954,"6,895.50"
