Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
KCD/00046,23/02/19,6970.63,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SERVIC,LFB/HQ,INTERSERVE ( FACILITIES MGMT),737.07,1.00,737.07,,
KFA/00012,29/01/19,5909.97,DEFECTIVE DOOR- RED WATCH PPE STORE ROOM,LFB/HQ,KIER BUILDING SERV ENGINEERS,134.33,1.00,134.33,KFA/00012,"5,909.97"
KFA/00012,29/01/19,5909.97,FIX THE WHITEBOARD IN MEETING ROOM C AS ITS COME OFF THE WAL,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KFA/00012,29/01/19,5909.97,DOOR FROM THE HALLWAY INTO THE STATION OFFICE IS STICKING,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KFA/00012,29/01/19,5909.97,LEAK COMING FROM THE ROOF - SNOOKER ROOM - RIGHT HAND SIDE A,LFB/HQ,KIER BUILDING SERV ENGINEERS,125.37,1.00,125.37,,
KFA/00012,29/01/19,5909.97,"GEAR ROOM , KITCHEN AND MESS HAS FLOODED FROM THE DOWNPIPE T",LFB/HQ,KIER BUILDING SERV ENGINEERS,186.24,1.00,186.24,,
KFA/00012,29/01/19,5909.97,FILL IN THE HOLES IN THE OUTSIDE OF THE BUILDING IN THE MORT,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KFA/00012,29/01/19,5909.97,FIRE DOOR TO STATION MANAGERS OFFICE - DOOR IS CLOSING TOO S,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KFA/00012,29/01/19,5909.97,WHITEBOARD IN THE STATION OFFICE NEEDS FIXING TO THE WALL,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KFA/00012,29/01/19,5909.97,BROKEN TOILET SEAT - FEMALE TOILETS - GROUND FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KFA/00012,29/01/19,5909.97,YALE LOCK ON THE DOOR TO DRILL TOWER - WON'T LOCK AND IS DEF,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KFA/00012,29/01/19,5909.97,DOOR HANDLE - FIREFIGHTER ACCOMODATION - ROOM 1 - FIRST FLOO,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KFA/00012,29/01/19,5909.97,FIRE DOOR TO STATION MANAGERS OFFICE - DOOR IS CLOSING TOO S,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KFA/00012,29/01/19,5909.97,THE DOOR FROM THE HALLWAY TO THE LOWER STAIRWELL - THE HANDL,LFB/HQ,KIER BUILDING SERV ENGINEERS,102.50,1.00,102.50,,
KFA/00012,29/01/19,5909.97,FIRST FLOOR FLAT ROOF AREA IS FLOODED AND IS NOW CAUSING LEA,LFB/HQ,KIER BUILDING SERV ENGINEERS,139.64,1.00,139.64,,
KFA/00012,29/01/19,5909.97,CAN I RAISE A P2 FOR THE DOOR ON THE PHOTO ATTACHED TO BE FI,LFB/HQ,KIER BUILDING SERV ENGINEERS,89.54,1.00,89.54,,
KFA/00012,29/01/19,5909.97,THE HINGES TO THE DOOR COVERING THE FRIDGE UNDER THE COUNTER,LFB/HQ,KIER BUILDING SERV ENGINEERS,205.96,1.00,205.96,,
KFA/00012,29/01/19,5909.97,FENCE PANEL HAS BLOWN DOWN IN THE FRONT SIDE OF THE BUILDING,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KFA/00012,29/01/19,5909.97,REAR DRILL YARD WALL NEEDS AN ENGINEER TO CHECK OVER THE WAL,LFB/HQ,KIER BUILDING SERV ENGINEERS,861.04,1.00,861.04,,
KFA/00012,29/01/19,5909.97,METAL BRACKET THAT NEEDS TO BE RESECURED TO THE WALL - DRILL,LFB/HQ,KIER BUILDING SERV ENGINEERS,128.70,1.00,128.70,,
KFA/00012,29/01/19,5909.97,THE FOLLOWING DOORS REQUIRE MAINTENANCE TO ENSURE THEY POSIT,LFB/HQ,KIER BUILDING SERV ENGINEERS,46.57,1.00,46.57,,
KFA/00012,29/01/19,5909.97,MAKE SAFE APPROX 8FT GLASS ON THE BALCONY,LFB/HQ,KIER BUILDING SERV ENGINEERS,"2,619.26",1.00,"2,619.26",,
KFA/00012,29/01/19,5909.97,DIGITAL COMBINATION LOCK IS NOT LOCKING,LFB/HQ,KIER BUILDING SERV ENGINEERS,23.28,1.00,23.28,,
KFA/00012,29/01/19,5909.97,THE GLASS IN THE KITCHEN WINDOW ON THE 5TH FLOOR   -,LFB/HQ,KIER BUILDING SERV ENGINEERS,107.46,1.00,107.46,,
KFA/00012,29/01/19,5909.97,"THE POC HAS ADVISED THAT THERE IS A PIPE HANGING, APPROXIMAT",LFB/HQ,KIER BUILDING SERV ENGINEERS,143.27,1.00,143.27,,
KFA/00012,29/01/19,5909.97,"- AS YOU COME IN FROM THE YARD, IT'S THE DOOR ON THE LEFT HA",LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KFA/00012,29/01/19,5909.97,CFS STORE - THE DOOR WON'T SHUT AND NEEDS TO BE ADJUSTED,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KFA/00012,29/01/19,5909.97,PICK UP 10 BAGS OF SALT FROM PLUMBING CENTRE AND TAKE TO SIT,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KFA/00012,29/01/19,5909.97,BROKEN ROLLER TOWEL DISPENSER - IN THE WATCH MANAGERS BATHRO,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KFA/00012,29/01/19,5909.97,A REPLACEMENT YALE LOCK TO BE FITTED TO THE 'STATION COMMAND,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KFA/00012,29/01/19,5909.97,THE LATCH TO THE TELEPHONE BOX IS BROKEN,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KFA/00012,29/01/19,5909.97,KITCHEN DOOR HANDLE HAS COME OFF - NEEDS TO BE REPLACING,LFB/HQ,KIER BUILDING SERV ENGINEERS,72.64,1.00,72.64,,
KFA/00012,29/01/19,5909.97,DOOR BETWEEN APPLIANCE BAY AND WATCHROOM,LFB/HQ,KIER BUILDING SERV ENGINEERS,46.57,1.00,46.57,,
KFA/00012,29/01/19,5909.97,CANNOT GET ACCESS TO GROUND FLOOR BOILER ROOM - LOCK DEFECTI,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KFA/00012,29/01/19,5909.97,PLUG THE HOLES IN THE POLE HOUSE DOORS AND,LFB/HQ,KIER BUILDING SERV ENGINEERS,143.28,1.00,143.28,,
KFD/00009,22/01/19,5421.47,TOILET IN THE WATCH MANAGERS ROOM HAS A BROKEN SEAT,LFB/HQ,ENGIE,83.58,1.00,83.58,KFD/00009,"5,421.47"
KFD/00009,22/01/19,5421.47,3 POT HOLES IN THE YARD (1 BY THE HYDRANT AND 2 AT THE REAR,LFB/HQ,ENGIE,"1,026.92",1.00,"1,026.92",,
KFD/00009,22/01/19,5421.47,BROKEN WINDOW ON THE 1ST FLOOR FIGHTFIGHTERS DORM,LFB/HQ,ENGIE,404.77,1.00,404.77,,
KFD/00009,22/01/19,5421.47,FLAT A - REPLACE BROKEN WALL TILES IN THE KITCHEN FOLLOWING,LFB/HQ,ENGIE,75.11,1.00,75.11,,
KFD/00009,22/01/19,5421.47,ADJUST THE DOOR FITTED WITH AN MDH BETWEEN STAIRCASE 01-026,LFB/HQ,ENGIE,66.17,1.00,66.17,,
KFD/00009,22/01/19,5421.47,INTERNAL LADDER LEADING FROM 4TH FLOOR LOBBY TO ROOF NOT SEC,LFB/HQ,ENGIE,16.20,1.00,16.20,,
KFD/00009,22/01/19,5421.47,ROOM 4.06 (4TH FLOOR MAIN OFFICE) - TRIP HAZARD FROM METAL P,LFB/HQ,ENGIE,113.70,1.00,113.70,,
KFD/00009,22/01/19,5421.47,I3082-02 - STAIRS INT - ROTTEN STEP - GROUND / 1ST FLOOR,LFB/HQ,ENGIE,26.47,1.00,26.47,,
KFD/00009,22/01/19,5421.47,LOCATION – LOBBY. RUBBER SEAL STRIP AROUND SMALLER INSPECTIO,LFB/HQ,ENGIE,18.87,1.00,18.87,,
KFD/00009,22/01/19,5421.47,DOOR HANDLE TO WATCHROOM IS LOOSE - GLASS DOOR - METAL DOOR,LFB/HQ,ENGIE,44.51,1.00,44.51,,
KFD/00009,22/01/19,5421.47,THERE IS A SMASHED WINDOW ON THE MESS BUILDING.,LFB/HQ,ENGIE,812.54,1.00,812.54,,
KFD/00009,22/01/19,5421.47,THE FIRE ALARM PANEL IN THE APPLIANCE BAY ON THE GROUND FLOO,LFB/HQ,ENGIE,154.00,1.00,154.00,,
KFD/00009,22/01/19,5421.47,6 WINDOWS BROKEN ON GROUND FLOOR - ALL IN DIFFERENT LOCATION,LFB/HQ,ENGIE,22.18,1.00,22.18,,
KFD/00009,22/01/19,5421.47,FIRE EXIT DOOR THAT IS USED FOR EXIT AND ENTRANCE IS CATCHIN,LFB/HQ,ENGIE,60.55,1.00,60.55,,
KFD/00009,22/01/19,5421.47,ONE OF THE REAR DOORS (LEFT HAND REAR DOOR WHICH GOES UP THE,LFB/HQ,ENGIE,53.40,1.00,53.40,,
KFD/00009,22/01/19,5421.47,LOCK ON THE DISABLED TOILET ON THE GROUND FLOOR IS BROKEN.,LFB/HQ,ENGIE,54.05,1.00,54.05,,
KFD/00009,22/01/19,5421.47,THE DOOR TO THE STATION HAS NO HANDLE,LFB/HQ,ENGIE,69.22,1.00,69.22,,
KFD/00009,22/01/19,5421.47,HAND RAIL ON REAR STAIRCASE ON FIRST FLOOR LEVEL HAS COME AW,LFB/HQ,ENGIE,759.26,1.00,759.26,,
KFD/00009,22/01/19,5421.47,SELF CLOSER ON DOOR TO THE WATCH ROOM HAS COME AWAY FROM DOO,LFB/HQ,ENGIE,46.29,1.00,46.29,,
KFD/00009,22/01/19,5421.47,LOCK TO BE FITTED TO THE DOOR FOR THE SMALL FEMALE DORM 1ST,LFB/HQ,ENGIE,95.63,1.00,95.63,,
KFD/00009,22/01/19,5421.47,THE CREW MANAGERS DOOR AT THE BOTTOM OF THE MAIN STAIRS - TH,LFB/HQ,ENGIE,54.49,1.00,54.49,,
KFD/00009,22/01/19,5421.47,LOCK NEEDS TO BE CHANGED ON THE STATION MANAGERS OFFICE,LFB/HQ,ENGIE,123.52,1.00,123.52,,
KFD/00009,22/01/19,5421.47,THE DOOR CLOSER TO THE MALE TOILETS IS NOT WORKING,LFB/HQ,ENGIE,50.49,1.00,50.49,,
KFD/00009,22/01/19,5421.47,THE GROUND FLOOR REAR DOOR (BLUE DOOR) HAS A DEFECTIVE LOCK,LFB/HQ,ENGIE,35.73,1.00,35.73,,
KFD/00009,22/01/19,5421.47,LATCH FROM THE DOOR AT THE APPLAINCE BAY FOR THE REAR CORRID,LFB/HQ,ENGIE,64.08,1.00,64.08,,
KFD/00009,22/01/19,5421.47,URINE DRIPPING FROM THE 1ST FLOOR CEILING INTO THE APPLIANCE,LFB/HQ,ENGIE,66.17,1.00,66.17,,
KFD/00009,22/01/19,5421.47,WINDOW IN MENS LOCKER ROOM 2 - R100 - 1ST FLOOR -,LFB/HQ,ENGIE,194.28,1.00,194.28,,
KFD/00009,22/01/19,5421.47,GYM - GROUND FLOOR - WINDOW FAULT,LFB/HQ,ENGIE,47.14,1.00,47.14,,
KFD/00009,22/01/19,5421.47,FOLLOW ON FROM F309227 - THE ZONE DIGILOCK ON THE REAR DOOR,LFB/HQ,ENGIE,92.47,1.00,92.47,,
KFD/00009,22/01/19,5421.47,LOCK ISSUE- LOCK TO THE WATCHROOM- TWIST MECHANISM STICKING,LFB/HQ,ENGIE,53.89,1.00,53.89,,
KFD/00009,22/01/19,5421.47,SHELF HAS COME LOOSE NEARLY HANGING OFF IN THE BA ROOM,LFB/HQ,ENGIE,44.53,1.00,44.53,,
KFD/00009,22/01/19,5421.47,2ND FLOOR CREW MANAGERS TOILET DOOR 31. DOOR TO TOILET DEFEC,LFB/HQ,ENGIE,40.46,1.00,40.46,,
KFD/00009,22/01/19,5421.47,THE LOCK TO OFFICE 'M08' ON THE FIRST FLOOR (FIRE SAFETY)  I,LFB/HQ,ENGIE,195.15,1.00,195.15,,
KFD/00009,22/01/19,5421.47,SENIOR OFFICERS QUARTERS ABOVE THE STATION - DOOR HANDLE IN,LFB/HQ,ENGIE,51.50,1.00,51.50,,
KFD/00009,22/01/19,5421.47,LOCK THAT YOU PUSH NUMBERS IN TO GET ACCESS IS NOT WORKING N,LFB/HQ,ENGIE,49.02,1.00,49.02,,
KFD/00009,22/01/19,5421.47,DIGI LOCK NOT WORKING - APPLIANCE BAY TO STATION OFFICE,LFB/HQ,ENGIE,67.26,1.00,67.26,,
KFD/00009,22/01/19,5421.47,REAR STATION ACCESS DOOR- NOT WORKING AS LOCK ISNT CATCHING,LFB/HQ,ENGIE,70.81,1.00,70.81,,
KFD/00009,22/01/19,5421.47,GLASS COVER TO RUNNING CALL TELEPHONE HAS BEEN SMASHED,LFB/HQ,ENGIE,117.06,1.00,117.06,,
KFE/00012,11/02/19,9852.04,RE RAISED FROM F315034 - FIRE DOOR-  YARD TO THE ROYAL GARDE,LFB/HQ,CLOSE BROTHERS RAIL LTD,712.64,1.00,712.64,KFE/00012,"9,852.04"
KFE/00012,11/02/19,9852.04,ON THE CONSUMBLE STORE DOOR ON THE GROUD FLOOR JUST OFF THE,LFB/HQ,CLOSE BROTHERS RAIL LTD,768.11,1.00,768.11,,
KFE/00012,11/02/19,9852.04,BAD SMELL COMING FROM THE CUPBOARD AT THE TOP OF THE MAIN ST,LFB/HQ,CLOSE BROTHERS RAIL LTD,"1,081.19",1.00,"1,081.19",,
KFE/00012,11/02/19,9852.04,MAIN CORRIDOR 2ND FLOOR - 3-4 DOORS ARE CLOSING BUT THE DOOR,LFB/HQ,CLOSE BROTHERS RAIL LTD,115.00,1.00,115.00,,
KFE/00012,11/02/19,9852.04,RIGHT HAND TOILET WALL TILES COMING OFF THE WALL,LFB/HQ,CLOSE BROTHERS RAIL LTD,50.56,1.00,50.56,,
KFE/00012,11/02/19,9852.04,WINDOW - AT THE END OF THE MALE DORM - 1ST FLOOR - HANDLE IS,LFB/HQ,CLOSE BROTHERS RAIL LTD,13.74,1.00,13.74,,
KFE/00012,11/02/19,9852.04,STAIRS BETWEEN GROUND AND 1ST FLOOR REQUIRE ANTI-SLIP REPLAC,LFB/HQ,CLOSE BROTHERS RAIL LTD,159.05,1.00,159.05,,
KFE/00012,11/02/19,9852.04,PATH LEADING UP TO THE CALL PHONE FRONT OF THE STATION IS UN,LFB/HQ,CLOSE BROTHERS RAIL LTD,"1,625.87",1.00,"1,625.87",,
KFE/00012,11/02/19,9852.04,CRACKED PLASTERBOARD IN THE UPSTAIRS SHOWER ROOM/TOILETS,LFB/HQ,CLOSE BROTHERS RAIL LTD,236.22,1.00,236.22,,
KFE/00012,11/02/19,9852.04,RE RAISED FROM F294416 PLEASE REPAIR LOOSE DOOR HANDLE (LEFT,LFB/HQ,CLOSE BROTHERS RAIL LTD,34.36,1.00,34.36,,
KFE/00012,11/02/19,9852.04,PMREM - HORNCHURCH - GENERAL BUILDING WORK REMEDIALS - CAT B,LFB/HQ,CLOSE BROTHERS RAIL LTD,90.00,1.00,90.00,,
KFE/00012,11/02/19,9852.04,PMREM - WALTHAMSTOW - GENERAL BUILDING WORK REMEDIALS - CAT,LFB/HQ,CLOSE BROTHERS RAIL LTD,78.05,1.00,78.05,,
KFE/00012,11/02/19,9852.04,CEILING - CEILING FAULT - BASEMENT,LFB/HQ,CLOSE BROTHERS RAIL LTD,322.66,1.00,322.66,,
KFE/00012,11/02/19,9852.04,HANDYMAN - HOSE REEL FAULT - UNDERCOVER WASH AREA,LFB/HQ,CLOSE BROTHERS RAIL LTD,51.89,1.00,51.89,,
KFE/00012,11/02/19,9852.04,RERAISE F298644: 1ST FLOOR - OUTSIDE COMMAND UNIT OFFICE - X,LFB/HQ,CLOSE BROTHERS RAIL LTD,34.36,1.00,34.36,,
KFE/00012,11/02/19,9852.04,THE TILES UNDER THE WINDOW OF THE SHOWER IN LOCKER ROOM 3 AR,LFB/HQ,CLOSE BROTHERS RAIL LTD,255.62,1.00,255.62,,
KFE/00012,11/02/19,9852.04,RELATING TO WORK ORDER F327711 - BROKEN TILE IN THE BREATHIN,LFB/HQ,CLOSE BROTHERS RAIL LTD,255.62,1.00,255.62,,
KFE/00012,11/02/19,9852.04,MAIN DORM ON THE GROUND FLOOR CORNER FLOORING HAS STARTED TO,LFB/HQ,CLOSE BROTHERS RAIL LTD,101.86,1.00,101.86,,
KFE/00012,11/02/19,9852.04,STORE CUPBOARD DOOR 12 WERE CONSUMABLES ARE KEPT,LFB/HQ,CLOSE BROTHERS RAIL LTD,253.01,1.00,253.01,,
KFE/00012,11/02/19,9852.04,LOCKS - LOCK FAULT - DEAD RECORD STORE,LFB/HQ,CLOSE BROTHERS RAIL LTD,104.91,1.00,104.91,,
KFE/00012,11/02/19,9852.04,GULLY GRILL COVER AT THE BACK OF THE APPLIANCE BAY HAS LIFTE,LFB/HQ,CLOSE BROTHERS RAIL LTD,60.26,1.00,60.26,,
KFE/00012,11/02/19,9852.04,WINDOW HANDLE BROKEN - MALE TOILETS - FIRST FLOOR,LFB/HQ,CLOSE BROTHERS RAIL LTD,65.38,1.00,65.38,,
KFE/00012,11/02/19,9852.04,ISSUE WITH WINDOW WINDER IN THE WATCH ROOM,LFB/HQ,CLOSE BROTHERS RAIL LTD,41.24,1.00,41.24,,
KFE/00012,11/02/19,9852.04,2 TOILET SEATS NEED REPLACING BOTH IN THE 2ND FLOOR SHOWER R,LFB/HQ,CLOSE BROTHERS RAIL LTD,80.12,1.00,80.12,,
KFE/00012,11/02/19,9852.04,LEAK (FEW DRIPS) COMING IN FROM THE BAY MIDDLE  PART OF THE,LFB/HQ,CLOSE BROTHERS RAIL LTD,20.62,1.00,20.62,,
KFE/00012,11/02/19,9852.04,FIRE DOOR ON GROUND FLOOR IN THE SMALL JOINER OFFICE THE DOO,LFB/HQ,CLOSE BROTHERS RAIL LTD,34.36,1.00,34.36,,
KFE/00012,11/02/19,9852.04,I3112-01 - CLOSER IS HANGING OFF FIRE DOOR BETWEEN MESS AND,LFB/HQ,CLOSE BROTHERS RAIL LTD,34.36,1.00,34.36,,
KFE/00012,11/02/19,9852.04,NUMEROUS BROKEN FENCE PANELS NEED FIXING/REPLACING.,LFB/HQ,CLOSE BROTHERS RAIL LTD,82.47,1.00,82.47,,
KFE/00012,11/02/19,9852.04,DOOR FAULTY FROM THE GATE HOUSE TO THE STREET FLAGGING A SIT,LFB/HQ,CLOSE BROTHERS RAIL LTD,190.00,1.00,190.00,,
KFE/00012,11/02/19,9852.04,BOTH SETS OF WOODEN SWING DOORS ON FIRST FLOOR OF FIRE STATI,LFB/HQ,CLOSE BROTHERS RAIL LTD,90.00,1.00,90.00,,
KFE/00012,11/02/19,9852.04,2ND FLOOR MALE TOILETS - BROKEN TOILET SEAT HAS BEEN SNAPPED,LFB/HQ,CLOSE BROTHERS RAIL LTD,90.52,1.00,90.52,,
KFE/00012,11/02/19,9852.04,REPLACEMENT BREAK GLASS REQUIRED FOR THE GROUNS FLOOR OUTSID,LFB/HQ,CLOSE BROTHERS RAIL LTD,34.36,1.00,34.36,,
KFE/00012,11/02/19,9852.04,THE TOILET SEAT FOR THE GROUND FLOOR ACCESSIBLE TOILET HAS B,LFB/HQ,CLOSE BROTHERS RAIL LTD,71.47,1.00,71.47,,
KFE/00012,11/02/19,9852.04,COBBLES ON FRONT FORECOURT ARE UNEVEN AND CREATING A TRIP HA,LFB/HQ,CLOSE BROTHERS RAIL LTD,64.06,1.00,64.06,,
KFE/00012,11/02/19,9852.04,DOOR INT - MISSING SCREWS ON DOOR - GROUND FLOOR,LFB/HQ,CLOSE BROTHERS RAIL LTD,27.49,1.00,27.49,,
KFE/00012,11/02/19,9852.04,FOLLOWING WORKS FOR THE SHOWERS ON F328766 - THE ENGINEER FO,LFB/HQ,CLOSE BROTHERS RAIL LTD,54.98,1.00,54.98,,
KFE/00012,11/02/19,9852.04,THE MANUAL DIGI LOCK IS NOT WORKING ON THE OUTSIDE OF THE DO,LFB/HQ,CLOSE BROTHERS RAIL LTD,255.00,1.00,255.00,,
KFE/00012,11/02/19,9852.04,2 X SECURITY DOORS ON THE GROUND FLOOR AREN'T CLOSING PROPER,LFB/HQ,CLOSE BROTHERS RAIL LTD,307.50,1.00,307.50,,
KFE/00012,11/02/19,9852.04,LOCKER ROOM 4 THE TOILET SEAT IS BROKEN ON THE GROUND FLOOR,LFB/HQ,CLOSE BROTHERS RAIL LTD,123.32,1.00,123.32,,
KFE/00012,11/02/19,9852.04,X2 TOILET SEATS LOOSE MALE TOILETS 3RD FLOOR STAIRCASE 2,LFB/HQ,CLOSE BROTHERS RAIL LTD,97.40,1.00,97.40,,
KFE/00012,11/02/19,9852.04,MALE TOILET END CUBICAL 3RD FLOOR STAIRCASE 2 THE LOCK TO TH,LFB/HQ,CLOSE BROTHERS RAIL LTD,56.88,1.00,56.88,,
KFE/00012,11/02/19,9852.04,MESH GATE NEEDS RE-ADJUSTING - GROUND FLOOR ON REAR STAIRWEL,LFB/HQ,CLOSE BROTHERS RAIL LTD,115.00,1.00,115.00,,
KFE/00012,11/02/19,9852.04,RE RAISED FROM F306828 - DOUBLE DOORS HAVE DROPPED AND CAN'T,LFB/HQ,CLOSE BROTHERS RAIL LTD,90.00,1.00,90.00,,
KFE/00012,11/02/19,9852.04,RE RAISED FROM F310117 - THE STATION HAVE HAD A WHITEBOARD D,LFB/HQ,CLOSE BROTHERS RAIL LTD,50.81,1.00,50.81,,
KFE/00012,11/02/19,9852.04,THE DOOR FROM THE GEAR ROOM TO THE MAIN STATION IS DEFECTIVE,LFB/HQ,CLOSE BROTHERS RAIL LTD,88.74,1.00,88.74,,
KFE/00012,11/02/19,9852.04,FIX_FIT - SECURE SOAP DISH - SHOWERS,LFB/HQ,CLOSE BROTHERS RAIL LTD,34.36,1.00,34.36,,
KFE/00012,11/02/19,9852.04,HYDRANT IN REAR YARD IS LEAKING,LFB/HQ,CLOSE BROTHERS RAIL LTD,54.98,1.00,54.98,,
KFE/00012,11/02/19,9852.04,ON THE GROUND FLOOR DOOR HANDLE LEADING FROM THE CU OFFICE T,LFB/HQ,CLOSE BROTHERS RAIL LTD,27.49,1.00,27.49,,
KFE/00012,11/02/19,9852.04,CORRECTION WO FOR F318914 AS CONFIRMED MARTIN CLOSE  24/01/1,LFB/HQ,CLOSE BROTHERS RAIL LTD,210.76,1.00,210.76,,
KFE/00012,11/02/19,9852.04,CORRECTION WO FOR F319141 AS CONFIRMED MARTIN CLOSE  24/01/1,LFB/HQ,CLOSE BROTHERS RAIL LTD,65.78,1.00,65.78,,
KFE/00012,11/02/19,9852.04,CORRECTION WO FOR F326192 AS CONFIRMED MARTIN CLOSE  24/01/1,LFB/HQ,CLOSE BROTHERS RAIL LTD,64.95,1.00,64.95,,
KFE/00012,11/02/19,9852.04,CORRECTION WO FOR F326408 AS CONFIRMED MARTIN CLOSE  24/01/1,LFB/HQ,CLOSE BROTHERS RAIL LTD,20.62,1.00,20.62,,
KFE/00012,11/02/19,9852.04,CORRECTION WO FOR F327754 AS CONFIRMED MARTIN CLOSE  24/01/1,LFB/HQ,CLOSE BROTHERS RAIL LTD,253.99,1.00,253.99,,
KFE/00012,11/02/19,9852.04,GYM DOOR HANDLE HAS COME OFF IN THE GYM ON THE 1ST FLOOR A R,LFB/HQ,CLOSE BROTHERS RAIL LTD,57.82,1.00,57.82,,
KFE/00012,11/02/19,9852.04,HANDYMAN - DEFECTIVE DRAWER - KITCHEN,LFB/HQ,CLOSE BROTHERS RAIL LTD,54.98,1.00,54.98,,
KFE/00012,11/02/19,9852.04,THE TOILET SEAT IS COMING LOOSE IN THE FIRE FIGHTERS WASH RO,LFB/HQ,CLOSE BROTHERS RAIL LTD,34.36,1.00,34.36,,
KFE/00012,11/02/19,9852.04,LOCK TO GEAR PPE ROOM GROUND FLOOR  NEED REPLACING BROKEN.,LFB/HQ,CLOSE BROTHERS RAIL LTD,40.62,1.00,40.62,,
KFE/00012,11/02/19,9852.04,FEMALE WASH ROOM – 1ST FLOOR - SEALANT NEEDS REPLACING IN SH,LFB/HQ,CLOSE BROTHERS RAIL LTD,50.95,1.00,50.95,,
KFE/00012,11/02/19,9852.04,EXTERNAL DOOR NOT CLOSING PROPERLY - DOOR FACING EXTERNAL BA,LFB/HQ,CLOSE BROTHERS RAIL LTD,75.60,1.00,75.60,,
KFE/00012,11/02/19,9852.04,HANDYMAN - EASY CHAIR REPAIR - 4TH FLOOR,LFB/HQ,CLOSE BROTHERS RAIL LTD,68.72,1.00,68.72,,
KFE/00012,11/02/19,9852.04,THE BA ROOM - EXTERNAL DOOR ISN'T CLOSING PROPERLY.,LFB/HQ,CLOSE BROTHERS RAIL LTD,165.00,1.00,165.00,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE.,LFB/HQ,CLOSE BROTHERS RAIL LTD,94.15,1.00,94.15,KFE/00013,"6,395.24"
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE.,LFB/HQ,CLOSE BROTHERS RAIL LTD,79.31,1.00,79.31,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,77.61,1.00,77.61,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,56.93,1.00,56.93,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,127.06,1.00,127.06,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,51.64,1.00,51.64,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,64.81,1.00,64.81,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,104.16,1.00,104.16,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,83.06,1.00,83.06,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,53.59,1.00,53.59,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,70.22,1.00,70.22,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,80.80,1.00,80.80,,
KFE/00013,11/02/19,6395.24,P_BUILDING FABRIC_MONTHLY MANAGEMENT FEE,LFB/HQ,CLOSE BROTHERS RAIL LTD,74.06,1.00,74.06,,
