Order Number,Status Code,Type,Initial Entry Date (Display),Amt Tot Hcur,Line Number,Part Description,Centre Name,Vendor Name,Order Number Grouped,Unit Cost,Order Quantity,Line Cost,Order Cost (from Lines)
PSP/21395,5,P,21/06/2016,5249.27,29,VARIABLE WORKS  DEC 2015 - WEMBLEY FS,PROPERTY SERVICES (3 US),ENGIE,PSP/21395,159.7,1,159.7,5249.27
PSP/21395,5,P,21/06/2016,5249.27,30,VARIABLE WORKS  DEC 2015 - WEST HAMPSTEAD FS,PROPERTY SERVICES (3 US),ENGIE,PSP/21395,14.49,1,14.49,5249.27
PSP/21395,5,P,21/06/2016,5249.27,31,VARIABLE WORKS  DEC 2015 - WHITECHAPEL FS,PROPERTY SERVICES (3 US),ENGIE,PSP/21395,49.93,1,49.93,5249.27
PSP/21395,5,P,21/06/2016,5249.27,32,VARIABLE WORKS  NOV 2015 - WILLESDEN FS,PROPERTY SERVICES (3 US),ENGIE,PSP/21395,130.76,1,130.76,5249.27
PSP/21405,1,P,23/06/2016,6519.08,1,FULL INTERNAL/  EXTERNAL REDECORATION/MINOR REPAIRS-TOOTING,TOOTING FIRE STATION,AECOM INFRASTRUCTURE &,PSP/21405,6519.08,1,6519.08,6519.08
PSP/21409,1,P,23/06/2016,6006.45,1,POLISHING OF DIESEL - MERTON LOC,MERTON LOC-PROPERTY ORDER ONLY,BABCOCK CIVIL INFRASTRUCTURE,PSP/21409,1,6006.45,6006.45,6006.45
PSP/21427,0,P,28/06/2016,9220,1,SHOWER WORKS - LEYTON FS,LEYTON FIRE STATION,B NOKES CONTRACTS LTD,PSP/21427,9220,1,9220,9220
PSP/21432,1,P,28/06/2016,6010.69,1,FULL INTERNAL/  EXTERNAL REDECORATION/MINOR REPAIRS-CLAPHAM,CLAPHAM FIRE STATION,AECOM INFRASTRUCTURE &,PSP/21432,6010.69,1,6010.69,6010.69
PSP/21439,1,P,29/06/2016,5658,1,REPAIRS & EXTENSION OF ACCESS FOOTPATH TO STATION-KINGSTON,KINGSTON FIRE STATION,COLLINS (CONTRACTORS) LTD=====,PSP/21439,1,5658,5658,5658
PSP/21440,1,P,29/06/2016,7456.37,1,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16-ALBERT EMBANKME",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,22.96,1,22.96,7456.37
PSP/21440,1,P,29/06/2016,7456.37,2,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- BARKING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,89.11,1,89.11,7456.37
PSP/21440,1,P,29/06/2016,7456.37,3,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- BECKENHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,22.39,1,22.39,7456.37
PSP/21440,1,P,29/06/2016,7456.37,4,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- BOUNDS GREEN",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,16.84,1,16.84,7456.37
PSP/21440,1,P,29/06/2016,7456.37,5,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- CLAPHAM",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,155.39,1,155.39,7456.37
PSP/21440,1,P,29/06/2016,7456.37,6,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16 - CROYDON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,638.35,1,638.35,7456.37
PSP/21440,1,P,29/06/2016,7456.37,7,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- DOWGATE FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,118.56,1,118.56,7456.37
PSP/21440,1,P,29/06/2016,7456.37,8,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- EALING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,12.61,1,12.61,7456.37
PSP/21440,1,P,29/06/2016,7456.37,9,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- EAST HAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,265.75,1,265.75,7456.37
PSP/21440,1,P,29/06/2016,7456.37,10,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16 - EDMONTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,70.6,1,70.6,7456.37
PSP/21440,1,P,29/06/2016,7456.37,11,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- FULHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,31.3,1,31.3,7456.37
PSP/21440,1,P,29/06/2016,7456.37,12,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- HAMMERSMITH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,441.23,1,441.23,7456.37
PSP/21440,1,P,29/06/2016,7456.37,13,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- HOLLOWAY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,12.61,1,12.61,7456.37
PSP/21440,1,P,29/06/2016,7456.37,14,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- HORNCHURCH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,15.6,1,15.6,7456.37
PSP/21440,1,P,29/06/2016,7456.37,15,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- KENSINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,259.41,1,259.41,7456.37
PSP/21440,1,P,29/06/2016,7456.37,16,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- LAMBETH RIVER",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,73.54,1,73.54,7456.37
PSP/21440,1,P,29/06/2016,7456.37,17,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- LEWISHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,316.89,1,316.89,7456.37
PSP/21440,1,P,29/06/2016,7456.37,18,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- MILLWALL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,75.17,1,75.17,7456.37
PSP/21440,1,P,29/06/2016,7456.37,19,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- NEW CROSS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,162.93,1,162.93,7456.37
PSP/21440,1,P,29/06/2016,7456.37,20,"SECURITY ACCESS MAINTENANCE CONTRACT,JUL 16- PADDINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,429.19,1,429.19,7456.37
PSP/21440,1,P,29/06/2016,7456.37,21,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16 - PARK ROYAL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,84.02,1,84.02,7456.37
PSP/21440,1,P,29/06/2016,7456.37,22,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- POPLAR FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,129.21,1,129.21,7456.37
PSP/21440,1,P,29/06/2016,7456.37,23,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- PURLEY WAY STO",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,83.09,1,83.09,7456.37
PSP/21440,1,P,29/06/2016,7456.37,24,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- STC",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,1393.73,1,1393.73,7456.37
PSP/21440,1,P,29/06/2016,7456.37,25,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- STRATFORD",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,585.62,1,585.62,7456.37
PSP/21440,1,P,29/06/2016,7456.37,26,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- UNION ST",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,1357.92,1,1357.92,7456.37
PSP/21440,1,P,29/06/2016,7456.37,27,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- WALTHAMSTOW FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,42.35,1,42.35,7456.37
PSP/21440,1,P,29/06/2016,7456.37,28,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- WEMBLEY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,371.2,1,371.2,7456.37
PSP/21440,1,P,29/06/2016,7456.37,29,"SECURITY ACCESS MAINTENANCE CONTRACT, JUL 16- WEST NORWOOD",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21440,178.8,1,178.8,7456.37
PSP/21448,5,P,29/06/2016,7456.37,1,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16-ALBERT EMBANKME",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,22.96,1,22.96,7456.37
PSP/21448,5,P,29/06/2016,7456.37,2,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- BARKING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,89.11,1,89.11,7456.37
PSP/21448,5,P,29/06/2016,7456.37,3,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- BECKENHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,22.39,1,22.39,7456.37
PSP/21448,5,P,29/06/2016,7456.37,4,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- BOUNDS GREEN",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,16.84,1,16.84,7456.37
PSP/21448,5,P,29/06/2016,7456.37,5,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- CLAPHAM",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,155.39,1,155.39,7456.37
PSP/21448,5,P,29/06/2016,7456.37,6,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16 - CROYDON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,638.35,1,638.35,7456.37
PSP/21448,5,P,29/06/2016,7456.37,7,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- DOWGATE FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,118.56,1,118.56,7456.37
PSP/21448,5,P,29/06/2016,7456.37,8,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- EALING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,12.61,1,12.61,7456.37
PSP/21448,5,P,29/06/2016,7456.37,9,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- EAST HAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,265.75,1,265.75,7456.37
PSP/21448,5,P,29/06/2016,7456.37,10,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16 - EDMONTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,70.6,1,70.6,7456.37
PSP/21448,5,P,29/06/2016,7456.37,11,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- FULHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,31.3,1,31.3,7456.37
PSP/21448,5,P,29/06/2016,7456.37,12,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- HAMMERSMITH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,441.23,1,441.23,7456.37
PSP/21448,5,P,29/06/2016,7456.37,13,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- HOLLOWAY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,12.61,1,12.61,7456.37
PSP/21448,5,P,29/06/2016,7456.37,14,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- HORNCHURCH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,15.6,1,15.6,7456.37
PSP/21448,5,P,29/06/2016,7456.37,15,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- KENSINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,259.41,1,259.41,7456.37
PSP/21448,5,P,29/06/2016,7456.37,16,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- LAMBETH RIVER",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,73.54,1,73.54,7456.37
PSP/21448,5,P,29/06/2016,7456.37,17,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- LEWISHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,316.89,1,316.89,7456.37
PSP/21448,5,P,29/06/2016,7456.37,18,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- MILLWALL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,75.17,1,75.17,7456.37
PSP/21448,5,P,29/06/2016,7456.37,19,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- NEW CROSS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,162.93,1,162.93,7456.37
PSP/21448,5,P,29/06/2016,7456.37,20,"SECURITY ACCESS MAINTENANCE CONTRACT,MAY 16- PADDINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,429.19,1,429.19,7456.37
PSP/21448,5,P,29/06/2016,7456.37,21,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16 - PARK ROYAL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,84.02,1,84.02,7456.37
PSP/21448,5,P,29/06/2016,7456.37,22,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- POPLAR FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,129.21,1,129.21,7456.37
PSP/21448,5,P,29/06/2016,7456.37,23,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- PURLEY WAY STO",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,83.09,1,83.09,7456.37
PSP/21448,5,P,29/06/2016,7456.37,24,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- STC",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,1393.73,1,1393.73,7456.37
PSP/21448,5,P,29/06/2016,7456.37,25,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- STRATFORD",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,585.62,1,585.62,7456.37
PSP/21448,5,P,29/06/2016,7456.37,26,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- UNION ST",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,1357.92,1,1357.92,7456.37
PSP/21448,5,P,29/06/2016,7456.37,27,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- WALTHAMSTOW FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,42.35,1,42.35,7456.37
PSP/21448,5,P,29/06/2016,7456.37,28,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- WEMBLEY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,371.2,1,371.2,7456.37
PSP/21448,5,P,29/06/2016,7456.37,29,"SECURITY ACCESS MAINTENANCE CONTRACT, MAY 16- WEST NORWOOD",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21448,178.8,1,178.8,7456.37
PSP/21449,5,P,29/06/2016,7456.37,1,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16-ALBERT EMBANKME",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,22.96,1,22.96,7456.37
PSP/21449,5,P,29/06/2016,7456.37,2,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- BARKING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,89.11,1,89.11,7456.37
PSP/21449,5,P,29/06/2016,7456.37,3,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- BECKENHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,22.39,1,22.39,7456.37
PSP/21449,5,P,29/06/2016,7456.37,4,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- BOUNDS GREEN",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,16.84,1,16.84,7456.37
PSP/21449,5,P,29/06/2016,7456.37,5,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- CLAPHAM",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,155.39,1,155.39,7456.37
PSP/21449,5,P,29/06/2016,7456.37,6,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16 - CROYDON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,638.35,1,638.35,7456.37
PSP/21449,5,P,29/06/2016,7456.37,7,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- DOWGATE FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,118.56,1,118.56,7456.37
PSP/21449,5,P,29/06/2016,7456.37,8,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- EALING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,12.61,1,12.61,7456.37
PSP/21449,5,P,29/06/2016,7456.37,9,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- EAST HAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,265.75,1,265.75,7456.37
PSP/21449,5,P,29/06/2016,7456.37,10,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16 - EDMONTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,70.6,1,70.6,7456.37
PSP/21449,5,P,29/06/2016,7456.37,11,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- FULHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,31.3,1,31.3,7456.37
PSP/21449,5,P,29/06/2016,7456.37,12,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- HAMMERSMITH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,441.23,1,441.23,7456.37
PSP/21449,5,P,29/06/2016,7456.37,13,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- HOLLOWAY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,12.61,1,12.61,7456.37
PSP/21449,5,P,29/06/2016,7456.37,14,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- HORNCHURCH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,15.6,1,15.6,7456.37
PSP/21449,5,P,29/06/2016,7456.37,15,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- KENSINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,259.41,1,259.41,7456.37
PSP/21449,5,P,29/06/2016,7456.37,16,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- LAMBETH RIVER",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,73.54,1,73.54,7456.37
PSP/21449,5,P,29/06/2016,7456.37,17,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- LEWISHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,316.89,1,316.89,7456.37
PSP/21449,5,P,29/06/2016,7456.37,18,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- MILLWALL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,75.17,1,75.17,7456.37
PSP/21449,5,P,29/06/2016,7456.37,19,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- NEW CROSS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,162.93,1,162.93,7456.37
PSP/21449,5,P,29/06/2016,7456.37,20,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- PADDINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,429.19,1,429.19,7456.37
PSP/21449,5,P,29/06/2016,7456.37,21,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16 - PARK ROYAL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,84.02,1,84.02,7456.37
PSP/21449,5,P,29/06/2016,7456.37,22,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- POPLAR FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,129.21,1,129.21,7456.37
PSP/21449,5,P,29/06/2016,7456.37,23,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- PURLEY WAY STO",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,83.09,1,83.09,7456.37
PSP/21449,5,P,29/06/2016,7456.37,24,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- STC",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,1393.73,1,1393.73,7456.37
PSP/21449,5,P,29/06/2016,7456.37,25,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- STRATFORD",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,585.62,1,585.62,7456.37
PSP/21449,5,P,29/06/2016,7456.37,26,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- UNION ST",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,1357.92,1,1357.92,7456.37
PSP/21449,5,P,29/06/2016,7456.37,27,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- WALTHAMSTOW FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,42.35,1,42.35,7456.37
PSP/21449,5,P,29/06/2016,7456.37,28,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- WEMBLEY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,371.2,1,371.2,7456.37
PSP/21449,5,P,29/06/2016,7456.37,29,"SECURITY ACCESS MAINTENANCE CONTRACT, JUN 16- WEST NORWOOD",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,PSP/21449,178.8,1,178.8,7456.37
TSE/61727,5,P,07/04/2016,6400,1,"ALARM, SMOKE, FIRE ANGEL,     W2-LFS-630 LOW FREQ SOUNDER",(SE) CFS TEAM - LEWISHAM,*SPRUE SAFETY PRODUCTS LTD====,TSE/61727,44,50,2200,6400
TSE/61727,5,P,07/04/2016,6400,2,"ALARM, SMOKE, FIRE ANGEL, W2-SVP-630 STROBE & VIBRATING PAD",(SE) CFS TEAM - LEWISHAM,*SPRUE SAFETY PRODUCTS LTD====,TSE/61727,40,50,2000,6400
TSE/61727,5,P,07/04/2016,6400,3,"ALARM, SMOKE, FIRE ANGEL, OPTICAL, WST-630 10 YEAR BATTERY",(SE) CFS TEAM - LEWISHAM,*SPRUE SAFETY PRODUCTS LTD====,TSE/61727,22,100,2200,6400
TSE/61736,5,P,07/04/2016,5004.71,1,PPE PAYMENTS - BRISTOL UNIFORMS LTD,SERVICE DELIVERY GRP (2 US),BRISTOL UNIFORMS LTD==========,TSE/61736,5004.71,1,5004.71,5004.71
TSE/61756,5,P,11/04/2016,7340,1,FIRE SERVICE COLLEGE - COURSE FEES,CBRN R R UNIT (2ND FLOOR),FIRE SERVICE COLLEGE LTD======,TSE/61756,7340,1,7340,7340
TSE/61791,5,P,13/04/2016,6200,1,"ALARM, SMOKE, FIRE ANGEL, OPTICAL, WST-630 10 YEAR BATTERY",(NW) CFS TEAM - HILLINGDON,*SPRUE SAFETY PRODUCTS LTD====,TSE/61791,22,100,2200,6200
TSE/61791,5,P,13/04/2016,6200,2,"ALARM, SMOKE, FIRE ANGEL, W2-SVP-630 STROBE & VIBRATING PAD",(NW) CFS TEAM - HILLINGDON,*SPRUE SAFETY PRODUCTS LTD====,TSE/61791,40,100,4000,6200
TSE/61826,5,P,15/04/2016,6596.25,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/61826,1,6596.25,6596.25,6596.25
TSE/61827,5,P,15/04/2016,6596.25,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/61827,1,6596.25,6596.25,6596.25
TSE/61828,5,P,15/04/2016,6596.25,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/61828,1,6596.25,6596.25,6596.25
TSE/61829,5,P,15/04/2016,6596.25,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/61829,1,6596.25,6596.25,6596.25
TSE/61830,1,P,15/04/2016,6596.25,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/61830,1,6596.25,6596.25,6596.25
TSE/61835,1,P,15/04/2016,5311.17,1,VEHICLE MODIFICATION PAYMENTS - BABCOCK CRITICAL SERVICES,PROCUREMENT FLEET PFI (1US),BABCOCK CRITICAL SERVICES LTD,TSE/61835,590.13,9,5311.17,5311.17
TSE/61877,1,P,15/04/2016,9084.6,1,AGENCY WORKERS - FRS          EXTENSION OF PLACEMENT,IT CUSTOMER SUPPORT (1 US),ADECCO UK LIMITED=============,TSE/61877,21.63,420,9084.6,9084.6
TSE/61902,1,P,18/04/2016,5000,1,POSTAL/COURIER SERVICES (HQ)  - PEGASUS COURIERS,IMD MAIL SERVICES (G US),CHAIN GANG,TSE/61902,1,5000,5000,5000
TSE/61916,1,P,19/04/2016,6000,1,PITNEY BOWES LEASING CHARGE - PAYMENTS TO PITNEY BOWES,IMD MAIL SERVICES (G US),PITNEY BOWES FINANCE PLC======,TSE/61916,1,6000,6000,6000
