Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
